"DateTime","zone.1","zone.10","zone.11","zone.12","zone.13","zone.14","zone.15","zone.16","zone.17","zone.18","zone.19","zone.2","zone.20","zone.21","zone.3","zone.4","zone.5","zone.6","zone.7","zone.8","zone.9"
2006-08-08 15:00:00,31276,49361,180219,243961,23064,34939,93433,49167,48827,332952,119996,253327,124532,1585054,273340,536,13857,267184,273340,5617,25074
2006-08-08 16:00:00,32755,48799,182641,249182,24173,35433,94919,49456,51339,334744,126645,254911,126915,1611912,275050,577,14287,269198,275050,5613,24297
2006-08-08 17:00:00,33744,47704,183549,253078,24992,35655,92890,49444,49096,339231,128511,251405,128089,1617388,271266,611,14860,266265,271266,5770,24402
2006-08-08 18:00:00,33324,46768,178490,245814,27806,39114,101249,52229,47497,358204,138545,246013,134936,1649989,265448,593,14540,260553,265448,5680,52332
2006-08-08 19:00:00,31885,45322,165621,224970,26720,35564,96295,49134,46184,341342,130921,233963,127330,1555251,252447,590,13703,247666,252447,5250,86814
2006-08-08 20:00:00,30734,43986,155707,207902,26127,34079,93509,45814,46648,329589,127101,225920,123778,1490894,243769,591,12825,238746,243769,4891,94983
2006-08-08 21:00:00,29190,41544,145624,193438,25347,31657,89404,42993,44620,303764,120455,213251,118500,1399787,230098,579,11691,224942,230098,4556,95403
2006-08-08 22:00:00,25212,36697,127048,166614,22265,27303,79931,37151,41058,260525,104225,192932,104546,1225507,208174,521,9741,202673,208174,3780,95382
2006-08-08 23:00:00,22125,32171,109831,139620,18837,23331,70344,31417,36874,217449,88334,171330,90284,1051947,184865,418,7796,179126,184865,3112,95340
2006-11-22 00:00:00,18553,23673,97359,112912,20465,21776,69881,29573,35944,213274,86163,167638,90288,987499,180881,577,7565,175202,180881,4195,86268
2006-11-22 01:00:00,18444,22575,93604,107774,19774,20625,67859,28446,34785,206908,84303,163962,87995,957054,176915,570,7376,171338,176915,4096,91875
2006-11-22 02:00:00,18302,22184,92340,104982,19609,19968,67205,28222,33172,204702,82938,162217,87004,942845,175032,575,7206,169422,175032,4096,91308
2006-11-22 03:00:00,18277,21886,92116,104282,16141,15688,55917,24551,30607,185391,68818,163001,77128,873803,175878,565,7431,170432,175878,4139,91224
2006-11-22 04:00:00,18712,22722,94960,106936,17015,16939,57282,25517,31743,194526,71758,167770,80428,906308,181025,590,7862,175633,181025,4432,82824
2006-11-22 05:00:00,20318,25096,102589,117989,19090,19454,62521,28120,35177,216746,81965,180328,88499,997892,194574,651,8549,188877,194574,4826,78603
2006-11-22 06:00:00,22318,25281,116260,136347,21827,22798,72476,32954,39945,248711,98004,200222,100560,1137703,216040,692,9497,209719,216040,5003,78645
2006-11-22 07:00:00,23175,25461,126227,143270,23959,23147,74257,35160,40307,261247,100084,212739,107031,1196064,229546,744,10044,222783,229546,5224,78729
2006-11-22 08:00:00,23431,24537,127452,142819,24344,21396,69247,34896,38562,260547,94533,211187,105505,1178456,227872,809,10137,221324,227872,5235,78645
2006-11-22 09:00:00,23155,27145,128915,143439,24335,21247,68128,34432,37582,262584,94506,212349,104247,1182064,229126,805,10249,222598,229126,5255,65856
2006-11-22 10:00:00,22822,29577,130045,144637,24025,20655,68739,34579,36925,264635,94419,209897,102761,1183716,226480,776,10157,220055,226480,5108,65730
2006-11-22 11:00:00,23249,29878,128723,143751,23749,20289,67918,34768,36700,263970,93242,207269,100669,1174175,223643,763,10031,217300,223643,4753,70119
2006-11-22 12:00:00,23141,29769,125882,143625,23342,19838,65889,34951,36986,262779,93062,205764,99473,1164501,222019,783,10105,215869,222019,4657,81837
2006-11-22 13:00:00,23344,29685,126129,143312,23075,19917,65568,34956,36907,270606,94465,203796,99041,1170801,219897,765,10595,214391,219897,4560,81690
2006-11-22 14:00:00,23394,29439,129633,144884,22995,20128,65296,35737,37180,277279,96009,204261,100737,1186972,220399,725,10842,215104,220399,4544,62391
2006-11-22 15:00:00,23687,29572,131448,149287,23851,21340,64406,36949,37786,284812,97860,204509,103071,1208578,220666,716,11219,215728,220666,4559,63294
2006-11-22 16:00:00,24523,30496,135826,158838,25440,23366,65964,38547,39442,294843,102364,210991,107808,1258448,227660,745,11981,222972,227660,4670,68355
2006-11-22 17:00:00,26419,32000,138827,169660,27181,24335,67825,40443,40905,293057,108716,217747,113722,1300837,234950,926,12539,230286,234950,5197,84798
2006-11-22 18:00:00,26585,31882,139177,171004,27125,24944,68978,40243,41601,287712,109861,216397,113817,1299326,233492,974,12455,228852,233492,5479,64869
2006-11-22 19:00:00,25983,30303,136689,171104,26493,26122,71081,39092,41340,309901,107508,210784,112705,1309105,227436,947,13014,223798,227436,5366,73332
2006-11-22 20:00:00,24815,27242,134643,163868,26498,24782,66911,37424,40059,296538,103210,206144,110512,1262646,222430,893,12417,218561,222430,5296,62601
2006-11-22 21:00:00,23296,24427,127187,154284,24784,23864,64118,35178,38729,272997,97641,197499,104231,1188235,213102,863,11390,208889,213102,4928,64827
2006-11-22 22:00:00,21558,23235,115967,141612,22251,22102,60002,32173,36805,249536,88734,184807,95891,1094673,199408,778,10310,195117,199408,4607,69069
2006-11-22 23:00:00,19750,21481,105535,127371,23426,23874,65662,33206,35019,249420,94387,169438,96976,1065545,182824,684,9144,178582,182824,4117,74487
2006-11-23 00:00:00,18508,23056,97578,114702,21710,21526,61450,31062,32677,232961,88157,159733,90445,993565,172353,644,8318,168051,172353,3895,73059
2006-11-23 01:00:00,17707,22767,92850,107614,20552,20731,58615,29794,31342,224233,84802,152844,87022,950873,164920,611,8062,160907,164920,3819,72093
2006-11-23 02:00:00,17276,21578,89858,104227,20212,20472,57229,29200,30400,219538,82827,149571,85281,927669,161387,602,7795,157365,161387,3832,75810
2006-11-23 03:00:00,17049,20929,88562,102805,16506,16126,45258,25400,27827,196735,67837,147477,75140,847651,159129,599,7856,155334,159129,3862,75852
2006-11-23 04:00:00,17453,20411,88949,103816,17225,16696,45334,25846,28483,199678,69515,146489,75934,855829,158062,590,7999,154488,158062,3997,75642
2006-11-23 05:00:00,18120,20042,92552,108446,18389,18198,48103,27095,29243,208002,73950,148819,78310,889269,160577,658,8371,157191,160577,4295,77616
2006-11-23 06:00:00,19387,20965,98334,117096,19656,20041,52748,29495,31295,221689,80499,153164,82808,947177,165265,697,8844,162008,165265,4443,78309
2006-11-23 07:00:00,21584,22308,109108,130466,22305,24016,58485,33066,34137,244243,89410,163173,90103,1042404,176064,778,10323,173496,176064,4795,78372
2006-11-23 08:00:00,24026,23968,123400,150031,24537,27966,65098,36865,37544,270340,100161,175483,99554,1158973,189346,880,11658,187141,189346,5247,77952
2006-11-23 09:00:00,25294,26097,133527,165315,25869,30132,67909,39608,39492,288829,106527,183218,105346,1237163,197693,935,12663,195881,197693,5578,78708
2006-11-23 10:00:00,24709,27241,139400,175481,25603,30927,67947,40588,39527,292684,107922,186675,106938,1265642,201422,889,12997,199672,201422,5727,78792
2006-11-23 11:00:00,22666,27677,140490,177605,24429,30550,64388,39956,39469,284867,102809,182630,103018,1240554,197059,863,12532,195163,197059,5505,78729
2006-11-23 12:00:00,20014,27329,136361,174274,22215,28283,57805,38177,37524,264750,93979,170684,94761,1166156,184169,829,11209,181894,184169,5079,76713
2006-11-23 13:00:00,17621,26211,128446,164283,19592,25989,52024,35623,35166,240600,86088,159947,84419,1076009,172583,782,9905,169852,172583,4819,76272
2006-11-23 14:00:00,16340,25295,122029,155163,17989,24725,47267,33520,33408,221626,79106,149630,77816,1003914,161452,724,9124,158754,161452,4718,75936
2006-11-23 15:00:00,15467,24828,117204,146221,17317,23551,44468,32167,31397,209308,71545,144904,77371,955748,156351,719,8628,153532,156351,4576,75243
2006-11-23 16:00:00,15154,24708,115408,142904,17638,23087,43406,31312,30639,204988,70186,143871,77911,941212,155237,714,8442,152313,155237,4675,75726
2006-11-23 17:00:00,16581,25318,118366,145520,19223,23793,47192,32019,31621,215337,76547,148166,81866,981549,159871,804,9248,157414,159871,4865,76356
2006-11-23 18:00:00,17299,25585,117499,146913,20037,23130,48410,31764,31136,217161,78816,148521,82881,989152,160254,849,9373,157894,160254,4875,76398
2006-11-23 19:00:00,17473,25753,117403,147133,20374,23211,49429,31167,31424,216162,79884,148387,82758,990558,160109,824,9193,157580,160109,4841,76482
2006-11-23 20:00:00,17534,25475,115481,145389,20377,23408,50293,30756,31606,213108,79055,145926,81504,979912,157454,782,9048,154974,157454,4807,76692
2006-11-23 21:00:00,17137,24503,110287,138661,19782,22280,49485,29241,30791,205231,76762,142142,78372,944674,153371,761,8559,150700,153371,4584,76566
2006-11-23 22:00:00,16085,23777,102770,128737,18263,20369,47424,26743,29280,191931,72467,137198,73778,888822,148036,723,7943,145140,148036,4238,76692
2006-11-23 23:00:00,14891,22356,94360,117609,20007,21938,55461,28008,29918,200581,81498,128525,78332,893484,138679,608,7083,135608,138679,3968,77112
2006-11-24 00:00:00,13950,21564,87659,107610,18953,19851,52929,26142,28385,189859,77382,123741,74870,842895,133516,572,6514,130255,133516,3699,77196
2006-11-24 01:00:00,13735,21049,84612,102962,18427,18915,51944,25607,27750,185798,76785,121293,74204,823081,130875,558,6261,127553,130875,3701,77280
2006-11-24 02:00:00,13980,21212,83744,101938,18171,18403,50087,24916,27161,182686,75895,123575,72873,814641,133337,541,6264,129838,133337,3714,77154
2006-11-24 03:00:00,14669,21230,85129,103820,15767,15458,42088,22305,25975,170355,66773,123206,67685,774460,132940,553,6372,129579,132940,3815,77070
2006-11-24 04:00:00,15765,21804,88916,107077,16918,16356,43849,23256,27573,181066,69839,130548,72475,815442,140861,591,6681,137229,140861,4070,77259
2006-11-24 05:00:00,16804,24023,94271,113721,18794,17761,47446,25058,29402,195775,75297,138556,77360,874268,149503,637,7125,145682,149503,4279,77553
2006-11-24 06:00:00,18436,25913,102859,122779,20515,18920,51988,27759,31422,211301,83197,147963,83839,946891,159653,677,7653,155616,159653,4446,77805
2006-11-24 07:00:00,19688,27293,108769,128481,22043,20851,54640,30001,32140,221938,86646,157057,88831,998378,169464,752,8423,165480,169464,4671,78015
2006-11-24 08:00:00,19221,27194,110981,130222,22717,21136,53534,29779,31748,214716,81808,159093,88638,990787,171661,752,8434,167527,171661,4848,76860
2006-11-24 09:00:00,17811,27422,110273,129473,21684,19721,48161,28180,30510,198979,73041,155136,83799,944190,167392,728,8064,163200,167392,4751,74151
2006-11-24 10:00:00,16462,26978,106841,124672,19825,18285,43048,25823,28953,182421,64598,152038,78494,888438,164049,710,7727,159765,164049,4502,75159
2006-11-24 11:00:00,15685,25881,101561,119580,18339,16746,40292,23266,26982,168855,58304,145464,73325,834280,156955,697,6954,152417,156955,4012,76482
2006-11-24 12:00:00,14553,25282,96935,113645,17043,15422,36956,21554,25425,155783,53699,140602,69832,786731,151710,617,6550,147152,151710,3805,76503
2006-11-24 13:00:00,13833,24519,92808,107700,15863,14288,34385,20056,24284,145997,49328,135187,66760,745008,145868,587,6328,141516,145868,3570,73815
2006-11-24 14:00:00,13434,24325,90313,104109,15216,13596,32588,19108,23771,140444,46281,130535,64487,718207,140847,539,6158,136693,140847,3465,67704
2006-11-24 15:00:00,13446,24088,89624,103918,15260,13300,32444,19703,23543,140927,46252,129820,64288,716613,140077,546,6217,136037,140077,3517,64911
2006-11-24 16:00:00,14252,25140,96111,111942,16335,14754,35328,21957,25160,152351,50491,135450,66753,766024,146150,599,6673,142123,146150,3701,64281
2006-11-24 17:00:00,16687,28549,113507,135166,19888,18752,44576,27741,28350,189123,65379,152615,77596,917929,164672,737,8273,160889,164672,4442,71463
2006-11-24 18:00:00,17869,29482,118740,141672,21784,20243,49100,29748,30330,202956,72964,158188,82306,975382,170685,874,8966,167154,170685,4849,78078
2006-11-24 19:00:00,17989,29449,118871,143360,21619,21235,50494,30084,31135,206411,74820,155968,82197,983632,168289,868,8927,164895,168289,4880,78645
2006-11-24 20:00:00,17654,29445,117516,141881,21270,21643,52047,29995,31877,206626,75055,156566,81308,982883,168935,848,8629,165195,168935,4857,77826
2006-11-24 21:00:00,17541,28690,114192,137973,20533,21416,52294,29391,31718,203218,74092,152886,79472,963416,164964,792,8299,161185,164964,4602,77406
2006-11-24 22:00:00,16869,27291,108805,132207,19019,20781,51799,28060,31359,195562,71967,148103,75411,927233,159804,718,7877,155980,159804,4334,76986
2006-11-24 23:00:00,16062,25843,101927,123716,21020,23233,60734,30959,32895,210197,83623,142091,81345,953645,153317,631,7470,149561,153317,4053,76272
2006-11-25 00:00:00,15645,24042,96596,116088,20007,22396,58926,30381,32332,206510,81369,136176,78796,919264,146935,610,7054,143231,146935,3789,78204
2006-11-25 01:00:00,15844,23215,94580,112606,19544,22444,58731,30621,32457,209049,81537,134024,78386,913038,144613,583,7283,141307,144613,3824,77658
2006-11-25 02:00:00,16390,23124,95067,112168,19606,22903,59749,31355,32973,215496,82802,136288,78724,926645,147054,569,7349,143636,147054,3848,65100
2006-11-25 03:00:00,17348,23198,97460,114158,20064,23572,62194,32500,33788,224807,85877,137605,80362,952933,148477,604,7666,145271,148477,3947,65121
2006-11-25 04:00:00,18393,23192,102401,116908,21243,24724,64645,34116,34910,236188,89806,145183,83885,995594,156653,630,8042,153225,156653,4233,65331
2006-11-25 05:00:00,20033,23457,107203,123195,22898,26388,68794,36602,36650,253078,97537,154053,88640,1058528,166224,684,8806,162859,166224,4482,65247
2006-11-25 06:00:00,21960,24626,114319,132599,24357,27819,74320,39389,39246,270996,104813,164023,94300,1132767,176981,714,9515,173537,176981,4694,65352
2006-11-25 07:00:00,24288,26013,122915,142899,26235,30455,79095,42149,40412,289774,111661,176970,100483,1213349,190951,777,10803,187773,190951,4994,69993
2006-11-25 08:00:00,23938,26290,125539,147467,23626,26148,68217,37448,37112,262533,96003,179085,91803,1145209,193233,833,10823,189908,193233,4993,78204
2006-11-25 09:00:00,21537,25335,121632,143024,22749,23657,62702,33116,34423,236517,84707,175688,87712,1072799,189568,809,10176,185864,189568,4978,78372
2006-11-25 10:00:00,19338,24321,114131,136881,20992,20919,56208,29180,31254,209303,73445,168413,81203,985588,181717,779,9099,177511,181717,4687,69531
2006-11-25 11:00:00,17522,22832,106494,127268,22294,21725,60226,28679,30772,204138,75236,160634,83382,961202,173325,690,8403,169037,173325,4260,76986
2006-11-25 12:00:00,16065,21808,99964,118218,20515,20021,55749,25994,28273,186053,67634,152535,78268,891097,164586,642,7558,160094,164586,3978,77763
2006-11-25 13:00:00,15170,20941,94546,111646,19488,18693,52185,24236,26583,172937,62989,145331,75193,839938,156812,604,6977,152308,156812,3728,78162
2006-11-25 14:00:00,14193,20364,90136,107904,18368,17777,50766,22982,25817,164619,60288,141243,72792,807249,152401,565,6558,147801,152401,3509,78855
2006-11-25 15:00:00,13890,20369,89488,108336,18361,17888,50898,22972,25627,164950,59685,141098,72157,805719,152244,592,6579,147676,152244,3577,62853
2006-11-25 16:00:00,14725,21442,96389,117666,19422,19234,53461,25796,26922,179567,64444,145988,75361,860417,157521,623,7396,153384,157521,3759,64008
2006-11-25 17:00:00,17824,24455,112388,139560,22694,23187,63081,31736,31015,216593,79401,166524,86925,1015383,179679,747,9089,175613,179679,4431,62391
2006-11-25 18:00:00,18917,25449,116616,145186,24605,23956,67816,33497,32811,229887,86542,169586,90979,1065847,182984,842,9645,179231,182984,4542,60585
2006-11-25 19:00:00,18954,25348,116101,144987,21526,21147,58863,30431,31177,214930,76461,169471,82350,1011746,182860,785,9650,179121,182860,4661,61488
2006-11-25 20:00:00,18599,24986,115065,143638,21029,21266,58762,30338,31036,215273,76068,167444,81732,1005236,180673,765,9482,176926,180673,4318,61950
2006-11-25 21:00:00,18245,24155,111198,140231,20085,20966,59233,29753,30940,211472,74736,163616,80099,984729,176541,707,9140,172755,176541,4173,61278
2006-11-25 22:00:00,17651,23138,105466,134301,22394,24281,68599,32202,32537,225824,85856,158536,86294,1017079,171061,628,8496,167032,171061,4010,61341
2006-11-25 23:00:00,16891,21560,99656,125839,20416,22995,67632,30547,31016,215769,82100,149422,81199,965042,161226,572,7966,157388,161226,3899,61131
2006-11-26 00:00:00,16316,20665,94797,119000,18934,22466,65906,29518,30333,209663,80017,143942,76955,928512,155314,564,7650,151592,155314,3692,61194
2006-11-26 01:00:00,16494,19633,92889,115723,18689,21308,65575,29644,30545,209711,80184,141641,75989,918025,152831,508,7632,149273,152831,3612,60774
2006-11-26 02:00:00,17019,19724,93488,115741,18691,21740,66703,30182,31035,215761,82302,142087,76841,931314,153313,516,7640,149728,153313,3578,68922
2006-11-26 03:00:00,17852,19975,95227,117580,19221,22462,67917,31240,31709,222446,85666,144227,78069,953591,155622,513,8006,152233,155622,3761,76083
2006-11-26 04:00:00,18707,20322,98761,120746,19785,23221,67547,32525,32694,232700,89137,147448,81066,984659,159096,528,8354,155801,159096,3905,78204
2006-11-26 05:00:00,20145,21064,103745,125850,20874,24581,69614,34500,34015,247233,94581,153368,85545,1035115,165484,566,8776,162144,165484,4020,77994
2006-11-26 06:00:00,22248,22361,110736,133929,22888,25971,74079,36882,36058,265808,102286,162966,91235,1107447,175841,628,9774,172741,175841,4239,78897
2006-11-26 07:00:00,24917,23802,121001,145621,25763,30275,81925,40759,38684,288726,112403,174011,100498,1208385,187758,755,11148,185159,187758,4689,77784
2006-11-26 08:00:00,24908,23801,125836,153353,23906,27314,73958,37348,37854,271084,101670,179122,94468,1174622,193274,787,11578,190700,193274,5085,75789
2006-11-26 09:00:00,22092,22755,120186,147432,23252,25140,67149,33644,36313,242532,90226,173680,88747,1093148,187401,749,10789,184469,187401,4878,52164
2006-11-26 10:00:00,19170,21566,110748,136740,20631,21092,56996,28785,33286,208298,75253,165874,80594,979033,178978,636,9348,175221,178978,4400,56952
2006-11-26 11:00:00,17046,20442,103569,126649,21343,21672,58742,28108,31593,200585,75259,157216,82780,945004,169636,573,8390,165606,169636,4116,63903
2006-11-26 12:00:00,15664,19539,98158,119570,20263,20555,55900,26160,28657,188142,69912,151871,79854,894245,163870,570,7735,159606,163870,3915,61467
2006-11-26 13:00:00,14907,18835,93617,114068,19391,19587,53463,24676,27130,177635,66572,147627,77874,855382,159289,522,7212,154839,159289,3668,59808
2006-11-26 14:00:00,14078,18441,91044,109486,18220,18454,51132,23450,26369,171493,63368,143459,75249,824243,154793,508,6990,150449,154793,3498,60879
2006-11-26 15:00:00,13897,18334,90459,109548,18027,18463,50071,23283,26624,170366,62086,143150,75023,819331,154460,499,6919,150069,154460,3456,60984
2006-11-26 16:00:00,14882,19225,98455,120160,18704,20056,52392,25649,28228,186862,67093,152065,79634,883405,164079,507,7681,159747,164079,3675,61194
2006-11-26 17:00:00,17930,22754,115808,145625,22039,24113,61863,31343,32539,227529,83458,169236,91983,1046220,182605,578,9557,178793,182605,4190,62832
2006-11-26 18:00:00,18765,24473,120516,151889,23455,25453,66592,32665,34336,241491,90148,173267,95648,1098698,186956,616,10077,183344,186956,4413,63735
2006-11-26 19:00:00,18937,24524,119982,152151,20464,22464,58735,29762,33773,223518,80325,175809,86019,1046463,189699,630,10058,185867,189699,4424,62328
2006-11-26 20:00:00,18787,24253,116825,148918,19979,22840,58722,28867,33995,218253,78915,172586,83122,1026062,186221,598,9552,182139,186221,4328,65268
2006-11-26 21:00:00,17499,23847,108416,138390,18133,21797,56603,26811,32793,200820,72964,164227,77267,959567,177201,565,8273,172500,177201,3973,76146
2006-11-26 22:00:00,16295,22472,98674,125799,19341,24026,64333,28785,33715,201488,79989,155822,79253,949992,168132,496,7273,163095,168132,3577,76167
2006-11-26 23:00:00,15402,20785,90396,113615,17630,21579,61008,26346,33093,183692,73635,144929,72705,874815,156378,448,6434,151363,156378,3250,77658
2006-11-27 00:00:00,15183,20045,85418,106332,16512,19551,59439,25580,32607,176823,70929,140161,69043,837623,151234,435,6039,146200,151234,3094,76356
2006-11-27 01:00:00,15487,20038,84913,104515,16384,19246,59914,25775,31638,179161,72022,141256,69572,839921,152416,436,6136,147392,152416,3155,75957
2006-11-27 02:00:00,16266,19876,86425,105372,16689,19098,61234,26578,30787,186404,74607,140966,71434,855736,152103,448,6363,147329,152103,3176,78897
2006-11-27 03:00:00,16989,19678,89763,108204,17319,19612,62805,27768,30751,197785,78472,146461,75112,890719,158031,455,6976,153436,158031,3358,79506
2006-11-27 04:00:00,18615,20572,94932,113952,18588,20980,66677,29215,31878,217888,85179,154215,80254,952945,166399,479,7853,162068,166399,3639,78603
2006-11-27 05:00:00,21139,23375,105604,129821,18115,20132,63469,28980,32866,232189,85618,169823,81783,1012914,183239,534,9204,179027,183239,3947,78267
2006-11-27 06:00:00,24799,26699,122619,154359,22498,23363,73723,34355,38409,280143,104311,194322,97237,1196837,209673,587,11039,205361,209673,4193,78876
2006-11-27 07:00:00,25371,28549,131165,154557,24263,24034,75714,35382,37509,282042,101314,205030,103626,1228556,221227,633,10880,215910,221227,4402,80619
2006-11-27 08:00:00,22323,28194,128169,141851,22316,21799,68207,31824,35377,251050,85346,199134,96100,1131690,214866,627,9354,208488,214866,4190,79590
2006-11-27 09:00:00,19244,27519,119541,131618,20478,20182,60407,28601,33273,220635,71080,193289,87343,1033210,208559,637,8381,201669,208559,3969,75684
2006-11-27 10:00:00,16982,26550,112249,123288,18594,18375,53842,25259,30950,194742,60075,186928,81870,949704,201695,533,7349,194277,201695,3611,75999
2006-11-27 11:00:00,15609,25884,107776,116956,16994,16532,48333,22338,28514,173991,51166,178018,77834,879945,192082,490,6521,184539,192082,3257,64302
2006-11-27 12:00:00,14495,24964,102110,111527,15892,14997,43631,19597,27086,159123,46600,176086,75341,831449,189997,504,6039,182124,189997,3001,63462
2006-11-27 13:00:00,13969,23934,98866,104880,15204,13444,42557,18522,26357,154558,43855,171981,74167,802294,185568,457,5713,177694,185568,3002,63861
2006-11-27 14:00:00,13368,23966,96902,102630,14499,12701,40898,17920,25732,149165,41875,169706,73174,782536,183114,447,5539,175246,183114,2985,64827
2006-11-27 15:00:00,13396,23919,95951,105657,14336,12993,40818,18292,25964,151849,42736,169049,73226,788186,182405,449,5695,174745,182405,3154,67158
2006-11-27 16:00:00,14598,25286,105274,123029,15668,14802,43320,21480,27922,170045,50336,177498,78235,867493,191520,490,6798,184295,191520,3469,66927
2006-11-27 17:00:00,17832,29714,124360,150106,19279,20070,52070,27949,32036,208415,69686,195873,92285,1039675,211347,606,8891,204764,211347,4195,64323
2006-11-27 18:00:00,19740,30939,130735,159539,20998,22114,57929,29797,34800,227714,80066,201839,97257,1113467,217785,655,9875,211714,217785,4625,63378
2006-11-27 19:00:00,20144,30608,130422,160011,21167,23221,59223,30180,35681,232030,82895,199312,95926,1120820,215058,641,10148,209460,215058,4707,62664
2006-11-27 20:00:00,19722,29946,126250,154448,20535,22692,58111,29523,35998,224441,81566,195009,92966,1091207,210416,601,9604,204614,210416,4486,62769
2006-11-27 21:00:00,18430,28200,118965,143723,19170,21063,56183,28103,34178,208961,75872,186672,88662,1028182,201419,577,8817,195489,201419,4245,61194
2006-11-27 22:00:00,16461,26332,108083,128426,20219,22438,61995,28909,34211,206627,80680,172903,89363,996647,186563,516,7689,180592,186563,3632,59787
2006-11-27 23:00:00,15340,24145,97985,114148,18017,19225,56575,26526,31527,187798,73371,161479,81083,907219,174237,472,6705,168184,174237,2984,60165
2006-11-28 00:00:00,14792,22492,91415,105021,16820,17814,53369,25107,30494,178946,68970,154850,76215,856305,167083,448,6330,161180,167083,3061,60270
2006-11-28 01:00:00,15129,21813,90153,102466,16706,17670,53133,24832,30146,177481,68963,153010,76035,847537,165098,435,6267,159277,165098,3008,60375
2006-11-28 02:00:00,15410,21371,90766,102008,16854,17869,54474,25253,29988,182084,71005,152972,76593,856647,165058,432,6421,159394,165058,3214,60774
2006-11-28 03:00:00,15962,21436,92375,104350,17459,18293,55758,26111,30722,190513,73994,151824,78265,877062,163819,464,6813,158638,163819,3345,62286
2006-11-28 04:00:00,17280,22100,96594,109555,18649,19843,58993,27922,31988,208135,80428,156215,83312,931014,168557,470,7448,163664,168557,3576,73269
2006-11-28 05:00:00,20121,25310,106802,124082,18009,18886,55432,27985,33639,221906,80912,165090,84106,982280,178133,530,8850,173940,178133,3958,76461
2006-11-28 06:00:00,23772,28178,122930,145545,22565,22294,69014,33497,39210,269599,99559,191158,99908,1167229,206260,589,10579,201737,206260,4459,75012
2006-11-28 07:00:00,24218,29596,131598,148653,24384,23154,71402,33998,38008,272333,96473,204813,107760,1206390,220994,636,10427,215240,220994,4491,74760
2006-11-28 08:00:00,21925,28431,127746,143155,22276,19666,64062,30429,34323,244084,81462,200364,98867,1116790,216193,632,8878,209242,216193,4037,67872
2006-11-28 09:00:00,19301,26169,115736,128086,20558,16762,56881,26070,30738,212992,67843,192073,89697,1002906,207248,613,7571,199644,207248,3750,55272
2006-11-28 10:00:00,17126,24380,104412,112884,18825,14677,50489,22561,28320,186869,57583,186169,83220,907515,200877,550,6730,192899,200877,3522,51219
2006-11-28 11:00:00,15605,24237,98931,104661,16902,13361,46042,20177,27259,168482,48268,179473,78992,842390,193651,509,6125,185598,193651,3450,57162
2006-11-28 12:00:00,14485,23929,94278,100638,15584,12474,42664,18226,26019,156111,47408,175338,75731,802885,189190,494,5796,181134,189190,3249,63903
2006-11-28 13:00:00,13977,23345,91029,96555,15109,11920,41518,17445,25744,149783,44111,171693,74046,776275,185257,467,5539,177232,185257,3091,66192
2006-11-28 14:00:00,13293,23245,90144,94569,14448,11634,40798,17000,25203,145623,41955,168020,72521,758453,181294,427,5391,173411,181294,3091,61929
2006-11-28 15:00:00,13204,23355,90897,96883,14567,11937,40532,17454,25557,147296,43791,168008,72260,765741,181280,447,5520,173528,181280,3046,65100
2006-11-28 16:00:00,14507,24926,98302,112419,15804,13728,42793,20091,27370,163653,51157,176864,77824,839438,190836,476,6596,183460,190836,3472,48720
2006-11-28 17:00:00,18047,28490,117273,140020,19654,18938,50144,26433,32226,206583,69906,186392,91517,1005623,201117,589,8590,194982,201117,4137,21882
2006-11-28 18:00:00,20029,29755,124675,151186,21428,20827,55192,29069,33683,228155,79178,198291,97774,1089242,213956,638,9626,207917,213956,4484,20706
2006-11-28 19:00:00,20165,29419,124488,151905,21503,21392,55733,29311,34025,232692,81401,196673,96728,1095435,212211,634,9770,206443,212211,4395,25725
2006-11-28 20:00:00,19399,28663,120720,146995,20668,20573,54164,28371,33548,223281,77564,193756,93231,1060933,209063,607,9363,203119,209063,4220,38871
2006-11-28 21:00:00,18088,27354,112647,135241,18756,18778,51204,25891,31893,202955,71053,184183,86496,984539,198733,583,8363,192546,198733,3879,38472
2006-11-28 22:00:00,15971,24696,101167,118873,19059,19932,57670,26200,31326,196812,73320,170869,85279,941174,184369,496,7162,178031,184369,3470,33810
2006-11-28 23:00:00,14675,22120,90038,102515,17208,17821,53905,23610,29001,176096,65813,157240,77590,847632,169663,455,6122,163362,169663,3006,49686
2008-07-01 00:00:00,12037,78323,99012,119149,13247,19511,51361,23727,30319,170323,60293,136974,72710,886986,147795,311,4791,141765,147795,2292,75621
2008-07-01 01:00:00,10911,72525,91802,105920,12282,16907,47422,21106,27347,151755,54248,131584,67957,811766,141980,301,4215,135799,141980,2138,76314
2008-07-01 02:00:00,10289,69540,86833,98200,11900,15316,45000,19649,25323,140275,49738,126922,65429,764414,136949,280,3967,130889,136949,2071,76377
2008-07-01 03:00:00,9911,67461,82989,93719,11861,14400,44077,18899,24195,135008,47926,124710,64564,739720,134562,281,3895,128605,134562,2058,79422
2008-07-01 04:00:00,9979,67282,82419,93140,12054,14013,44468,18702,23977,136282,48519,127359,66809,745003,137421,288,3966,131325,137421,2147,80346
2008-07-01 05:00:00,10907,70448,85681,98158,13257,14730,46510,19506,25509,149109,54727,133250,72565,794357,143776,316,4468,137718,143776,2342,92820
2008-07-01 06:00:00,12528,73897,96630,110588,15273,15833,50224,21741,27441,165438,60771,143142,80338,873844,154451,376,4968,148110,154451,2576,93450
